ID,Name,Value (M),Position,Overall,Potential,full_name,club,special,age,league,birth_date,height_cm,weight_kg,nationality,eur_value,eur_wage,eur_release_clause,pac,sho,pas,dri,defend,phy,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,gk,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,puncher_trait,rushes_out_of_goal_trait,saves_with_feet_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk,foot_Left,foot_Right,att_rate_High,att_rate_Low,att_rate_Medium,defend_rate_High,defend_rate_Low,defend_rate_Medium
212428,A. Niane,7.0,ST,74,76,Adama Niane,ES Troyes AC,1646,24,French Ligue 1,6/16/93,182,70,Mali,7000000,22000,14500000.0,74,74,51,70,20,68,1,2,3,33,77,75,71,68,71,54,44,32,70,78,71,68,65,66,77,77,59,76,69,55,12,75,50,63,68,14,14,15,8,6,11,14,8,73.0,67.0,70.0,67.0,56.0,64.0,41.0,40.0,41.0,43.0,73.0,67.0,70.0,67.0,56.0,64.0,41.0,40.0,41.0,43.0,73.0,70.0,67.0,56.0,41.0,40.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0,0,1,0,0,1
177126,M. Leye,3.0,ST,74,74,Mbaye Leye,KAS Eupen,1889,34,Belgian First Division A,12/1/82,182,75,Senegal,3000000,15000,4300000.0,68,72,71,71,38,70,1,3,4,72,73,80,73,69,71,68,71,58,73,67,68,68,68,67,71,78,75,71,69,59,37,83,75,70,84,28,35,33,9,16,13,15,6,73.0,72.0,73.0,72.0,68.0,72.0,55.0,51.0,55.0,57.0,73.0,72.0,73.0,72.0,68.0,72.0,55.0,51.0,55.0,57.0,73.0,73.0,72.0,68.0,55.0,51.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,1,0,0,0,0,1
207679,F. Pereyra,5.5,ST,74,74,Facundo Pereyra,Necaxa,1859,29,Mexican Liga MX,9/3/87,172,70,Argentina,5500000,15000,9400000.0,79,71,70,76,32,56,1,4,2,68,73,65,69,64,76,72,71,68,77,78,79,77,73,79,74,69,73,46,68,58,26,71,72,62,69,27,26,39,11,8,15,13,12,71.0,74.0,74.0,73.0,67.0,73.0,52.0,44.0,54.0,57.0,71.0,74.0,74.0,73.0,67.0,73.0,52.0,44.0,54.0,57.0,71.0,74.0,73.0,67.0,52.0,44.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0,0,1,0,1,0
192373,M. Caraglio,6.0,ST,74,74,Milton Caraglio,Club Atlas,1747,28,Mexican Liga MX,12/1/88,187,86,Argentina,6000000,25000,0.0,57,74,61,69,27,76,1,3,3,64,74,80,65,73,70,55,47,55,72,65,51,63,70,54,78,80,63,83,71,73,25,74,58,75,75,22,19,18,14,10,6,8,12,73.0,68.0,69.0,67.0,61.0,66.0,48.0,46.0,45.0,48.0,73.0,68.0,69.0,67.0,61.0,66.0,48.0,46.0,45.0,48.0,73.0,69.0,67.0,61.0,48.0,46.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,1,0,0,0,1,0
189303,Nélson Oliveira,7.0,ST,74,77,Nélson Miguel Castro Oliveira,Norwich City,1838,25,English Championship,8/8/91,186,82,Portugal,7000000,37000,13800000.0,71,75,63,71,39,74,1,3,4,60,76,74,68,67,69,65,47,55,75,68,73,72,67,69,77,71,70,77,72,74,36,74,65,76,77,33,40,29,8,7,7,7,10,73.0,70.0,72.0,70.0,65.0,69.0,55.0,53.0,53.0,55.0,73.0,70.0,72.0,70.0,65.0,69.0,55.0,53.0,53.0,55.0,73.0,72.0,70.0,65.0,55.0,53.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,1,0,0,0,0,1
207722,Cristiano,5.5,LM,74,74,Cristiano da Silva,Kashiwa Reysol,1881,30,Japanese J1 League,1/12/87,183,83,Brazil,5500000,15000,6900000.0,90,73,68,73,38,78,1,3,4,69,72,62,67,65,77,71,74,66,73,90,90,72,63,49,80,53,72,91,75,58,47,67,68,69,57,32,31,30,13,8,11,8,8,73.0,73.0,73.0,72.0,66.0,73.0,56.0,51.0,56.0,59.0,73.0,73.0,73.0,72.0,66.0,73.0,56.0,51.0,56.0,59.0,73.0,73.0,72.0,66.0,56.0,51.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,0,0,1,1,0,0,0,0,1
165788,L. Ulloa,5.5,ST,74,74,Leonardo Ulloa,Leicester City,1807,30,English Premier League,7/26/86,188,89,Argentina,5500000,62000,10500000.0,49,72,62,69,42,79,1,2,3,51,74,83,69,72,70,55,56,63,72,44,53,55,75,57,76,74,67,88,63,71,33,76,61,73,72,27,48,45,13,8,8,16,11,73.0,66.0,69.0,67.0,65.0,65.0,57.0,56.0,53.0,54.0,73.0,66.0,69.0,67.0,65.0,65.0,57.0,56.0,53.0,54.0,73.0,69.0,67.0,65.0,57.0,56.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0,0,1,0,0,1
220685,Léo Bonatini,8.0,ST,74,81,Leonardo B. Lohner Maia,Wolverhampton Wanderers,1845,23,English Championship,3/28/94,185,80,Brazil,8000000,35000,0.0,72,76,62,72,35,72,1,3,4,65,76,70,61,70,72,69,63,56,75,72,72,69,70,60,79,72,67,77,74,67,33,73,61,71,73,32,28,31,15,12,8,10,15,73.0,70.0,71.0,69.0,63.0,69.0,52.0,49.0,52.0,54.0,73.0,70.0,71.0,69.0,63.0,69.0,52.0,49.0,52.0,54.0,73.0,71.0,69.0,63.0,52.0,49.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0,0,1,0,0,1
210947,N. Karelis,7.5,ST,74,78,Nikos Karelis,KRC Genk,1832,25,Belgian First Division A,2/24/92,173,80,Greece,7500000,18000,11800000.0,73,76,64,72,32,69,1,3,2,66,78,61,68,75,71,61,63,53,72,73,73,73,71,78,77,74,55,74,71,72,27,76,62,67,69,25,31,36,9,8,12,13,7,73.0,71.0,72.0,70.0,62.0,69.0,51.0,48.0,51.0,53.0,73.0,71.0,72.0,70.0,62.0,69.0,51.0,48.0,51.0,53.0,73.0,72.0,70.0,62.0,51.0,48.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,1,0,0,0,0,1
186905,A. Barnes,6.0,CAM,74,74,Ashley Barnes,Burnley,1891,27,English Premier League,10/30/89,186,76,Austria,6000000,53000,11400000.0,67,73,63,73,42,81,1,2,4,65,74,76,66,68,72,60,56,57,76,68,67,71,68,67,76,82,78,80,67,87,35,73,63,74,67,33,46,39,6,10,11,10,10,73.0,70.0,71.0,69.0,65.0,69.0,57.0,56.0,56.0,58.0,73.0,70.0,71.0,69.0,65.0,69.0,57.0,56.0,56.0,58.0,73.0,71.0,69.0,65.0,57.0,56.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,1,0,0,0,0,1
219525,E. Cerutti,7.0,ST,74,77,Ezequiel Cerutti,San Lorenzo de Almagro,1835,25,Argentinian Superliga,1/17/92,179,75,Argentina,7000000,20000,11000000.0,90,65,68,76,26,67,1,4,4,66,61,64,72,65,77,63,51,65,74,92,88,85,70,74,68,72,76,59,71,73,34,69,70,69,73,18,17,18,10,12,10,14,8,70.0,74.0,72.0,73.0,66.0,73.0,52.0,43.0,51.0,55.0,70.0,74.0,72.0,73.0,66.0,73.0,52.0,43.0,51.0,55.0,70.0,72.0,73.0,66.0,52.0,43.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,1,0,0,0,0,1
208017,I. Santini,6.0,ST,74,74,Ivan Santini,SM Caen,1737,28,French Ligue 1,5/21/89,190,90,Croatia,7000000,26000,14000000.0,49,78,54,64,37,84,1,2,4,33,80,84,69,73,65,39,46,44,70,48,50,50,75,43,79,75,79,90,74,76,40,75,62,76,70,26,35,25,10,9,11,11,15,74.0,64.0,70.0,67.0,63.0,63.0,54.0,53.0,49.0,50.0,74.0,64.0,70.0,67.0,63.0,63.0,54.0,53.0,49.0,50.0,74.0,70.0,67.0,63.0,54.0,53.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,1,0,0,0,0,1
230503,Jadson Vidigal,6.0,ST,74,74,Matheus Jadson Vidigal Morais,Sociedade Esportiva Palmeiras,1734,25,Campeonato Brasileiro Série A,2/29/92,175,70,Brazil,6000000,34000,11400000.0,79,76,57,63,22,69,1,4,3,51,74,70,67,76,62,55,53,52,61,81,78,69,75,67,81,71,61,78,77,55,31,77,51,77,65,12,12,12,8,8,8,15,9,73.0,67.0,69.0,66.0,59.0,65.0,45.0,41.0,44.0,47.0,73.0,67.0,69.0,66.0,59.0,65.0,45.0,41.0,44.0,47.0,73.0,69.0,66.0,59.0,45.0,41.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0,0,1,0,0,1
152814,Bobô,4.5,ST,74,74,Deivson Rogério Da Silva,Sydney FC,1758,32,Australian A-League,1/9/85,186,85,Brazil,4500000,12000,5600000.0,67,74,64,69,27,68,2,3,3,74,76,78,69,74,69,53,43,47,70,67,67,69,69,64,77,72,61,76,68,56,29,75,68,73,78,17,22,19,12,7,9,15,13,73.0,70.0,71.0,69.0,62.0,69.0,48.0,44.0,48.0,51.0,73.0,70.0,71.0,69.0,62.0,69.0,48.0,44.0,48.0,51.0,73.0,71.0,69.0,62.0,48.0,44.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,1,0,0,0,1,0
178249,J. Kembo-Ekoko,5.5,ST,74,74,Jirès Kembo-Ekoko,Bursaspor,1871,29,Turkish Süper Lig,1/8/88,178,78,France,5500000,21000,11000000.0,82,73,70,75,34,68,1,3,3,70,68,56,71,67,80,76,75,60,70,83,82,72,72,68,81,55,60,74,79,64,49,69,72,70,64,21,31,26,7,6,13,14,10,72.0,74.0,73.0,73.0,67.0,72.0,54.0,48.0,53.0,57.0,72.0,74.0,73.0,73.0,67.0,72.0,54.0,48.0,53.0,57.0,72.0,73.0,73.0,67.0,54.0,48.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,1,0,0,0,1,0
187051,S. Privat,6.0,ST,74,74,Sloan Privat,En Avant de Guingamp,1717,27,French Ligue 1,7/24/89,187,88,France,6000000,25000,12000000.0,65,71,58,66,31,67,1,2,3,43,71,82,69,69,63,60,59,52,73,68,63,67,74,48,74,79,55,84,70,36,44,75,56,66,64,20,19,21,11,10,15,15,6,73.0,66.0,69.0,67.0,61.0,64.0,49.0,47.0,47.0,49.0,73.0,66.0,69.0,67.0,61.0,64.0,49.0,47.0,47.0,49.0,73.0,69.0,67.0,61.0,49.0,47.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0,0,1,0,0,1
206005,D. Stracqualursi,5.5,ST,74,74,Denis Stracqualursi,Club Atlético Tigre,1678,29,Argentinian Superliga,10/20/87,190,86,Argentina,5500000,6000,0.0,64,76,50,62,40,73,1,3,3,48,79,79,63,68,59,38,35,41,72,61,66,56,63,44,80,77,72,83,69,50,32,78,44,63,77,38,37,31,7,7,12,15,11,73.0,64.0,67.0,63.0,58.0,62.0,50.0,51.0,51.0,52.0,73.0,64.0,67.0,63.0,58.0,62.0,50.0,51.0,51.0,52.0,73.0,67.0,63.0,58.0,50.0,51.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,1,0,0,1,0,0
189757,A. Prijović,6.5,CF,74,75,Aleksandar Prijović,PAOK Thessaloniki,1740,27,Greek Super League,4/21/90,191,88,Serbia,6500000,1000,14800000.0,73,71,54,69,37,77,1,3,3,45,77,80,61,62,70,52,43,55,75,74,72,54,70,51,67,74,75,84,63,63,31,75,55,66,75,32,33,29,7,16,15,8,6,73.0,68.0,70.0,67.0,62.0,67.0,52.0,51.0,51.0,52.0,73.0,68.0,70.0,67.0,62.0,67.0,52.0,51.0,51.0,52.0,73.0,70.0,67.0,62.0,52.0,51.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,1,0,0,0,0,1
215590,Ayoze Pérez,8.0,LM,74,81,Ayoze Pérez Gutiérrez,Newcastle United,1829,23,English Premier League,7/29/93,178,72,Spain,8000000,50000,16800000.0,75,72,62,80,25,64,1,3,4,43,78,65,72,78,82,79,71,51,78,77,74,84,71,79,63,72,73,57,62,69,18,79,65,73,72,19,25,15,12,12,11,14,8,73.0,73.0,75.0,73.0,65.0,71.0,49.0,42.0,46.0,50.0,73.0,73.0,75.0,73.0,65.0,71.0,49.0,42.0,46.0,50.0,73.0,75.0,73.0,65.0,49.0,42.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,1,0,1,0,0,0,0,False,False,False,False,False,False,0,0,1,1,0,0,0,0,1
189975,Y. Seleznyov,5.0,ST,74,74,Yevhen Seleznyov,Kardemir Karabükspor,1790,31,Turkish Süper Lig,7/20/85,187,87,Ukraine,5000000,17000,10000000.0,59,75,60,64,36,79,1,3,3,63,75,82,66,64,64,56,46,51,68,64,54,57,75,49,79,66,77,81,74,79,27,78,56,80,56,22,41,39,9,9,7,16,16,73.0,67.0,69.0,66.0,62.0,66.0,53.0,52.0,52.0,54.0,73.0,67.0,69.0,66.0,62.0,66.0,53.0,52.0,52.0,54.0,73.0,69.0,66.0,62.0,53.0,52.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0,0,1,0,1,0
159818,Élton,4.9,ST,74,74,Élton José Xavier Gomes,Al Qadisiyah,1874,31,Saudi Professional League,4/7/86,159,59,Brazil,4900000,17000,8100000.0,89,70,74,75,34,47,1,5,3,75,69,40,74,64,75,77,86,71,72,87,90,81,68,79,70,68,72,33,76,44,41,68,70,72,65,34,29,31,13,15,12,10,8,67.0,74.0,72.0,73.0,68.0,74.0,54.0,42.0,56.0,60.0,67.0,74.0,72.0,73.0,68.0,74.0,54.0,42.0,56.0,60.0,67.0,72.0,73.0,68.0,54.0,42.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,1,0,1,0,0,0,0,False,False,False,False,False,False,0,1,0,1,0,0,0,0,1
189723,S. Armenteros,6.5,ST,74,75,Samuel Armenteros,Benevento Calcio,1818,27,Italian Serie A,5/27/90,181,80,Sweden,6500000,30000,12200000.0,67,72,62,75,34,68,1,3,3,63,74,69,66,75,77,65,62,48,73,70,65,67,73,75,74,73,64,79,66,43,31,75,62,68,75,25,36,23,16,16,15,15,15,73.0,71.0,72.0,69.0,63.0,69.0,50.0,47.0,50.0,53.0,73.0,71.0,72.0,69.0,63.0,69.0,50.0,47.0,50.0,53.0,73.0,72.0,69.0,63.0,50.0,47.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0,0,1,0,1,0
182864,D. Vera,4.5,ST,74,74,Diego Vera,Colon de Santa Fe,1799,32,Argentinian Superliga,1/5/85,181,74,Uruguay,4500000,14000,6700000.0,65,73,65,72,28,73,1,2,3,67,74,82,71,77,72,53,43,55,73,70,61,75,66,65,75,72,75,77,67,62,33,74,66,73,69,21,16,23,7,14,15,9,16,73.0,70.0,71.0,70.0,64.0,69.0,50.0,46.0,49.0,52.0,73.0,70.0,71.0,70.0,64.0,69.0,50.0,46.0,49.0,52.0,73.0,71.0,70.0,64.0,50.0,46.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0,0,1,0,0,1
189536,D. Čop,6.5,ST,74,75,Duje Čop,Standard de Liège,1838,27,Belgian First Division A,2/1/90,184,73,Croatia,6500000,18000,10200000.0,59,77,65,70,33,67,1,3,3,58,80,68,69,77,68,74,80,57,73,66,54,70,80,59,70,50,74,68,76,59,32,80,66,80,71,25,30,30,12,12,16,13,12,73.0,70.0,72.0,71.0,66.0,69.0,53.0,46.0,51.0,53.0,73.0,70.0,72.0,71.0,66.0,69.0,53.0,46.0,51.0,53.0,73.0,72.0,71.0,66.0,53.0,46.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,1,0,0,0,0,1
221740,E. Crivelli,8.0,ST,74,81,Enzo Crivelli,Angers SCO,1755,22,French Ligue 1,2/6/95,184,79,France,8000000,22000,17600000.0,61,71,62,67,32,81,1,2,3,49,75,76,73,63,67,59,49,54,72,53,67,65,74,42,75,74,72,84,62,87,25,77,64,62,68,31,26,23,6,12,13,15,9,73.0,67.0,71.0,69.0,64.0,67.0,53.0,50.0,48.0,51.0,73.0,67.0,71.0,69.0,64.0,67.0,53.0,50.0,48.0,51.0,73.0,71.0,69.0,64.0,53.0,50.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,1,0,0,0,0,1
204226,D. Lezcano,6.5,ST,74,75,Darío Lezcano,FC Ingolstadt 04,1972,27,German 2. Bundesliga,6/30/90,178,79,Paraguay,6500000,25000,10900000.0,84,73,68,75,43,73,1,3,4,59,75,70,69,68,74,68,75,63,75,82,85,79,69,78,73,87,78,66,69,82,47,74,78,69,76,41,36,33,7,13,9,12,9,73.0,74.0,74.0,74.0,69.0,73.0,59.0,55.0,58.0,60.0,73.0,74.0,74.0,74.0,69.0,73.0,59.0,55.0,58.0,60.0,73.0,74.0,74.0,69.0,59.0,55.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,1,0,0,0,0,1
