ID,Name,Value (M),Position,Overall,Potential,full_name,club,special,age,league,birth_date,height_cm,weight_kg,nationality,eur_value,eur_wage,eur_release_clause,pac,sho,pas,dri,defend,phy,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,gk,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,puncher_trait,rushes_out_of_goal_trait,saves_with_feet_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk,foot_Left,foot_Right,att_rate_High,att_rate_Low,att_rate_Medium,defend_rate_High,defend_rate_Low,defend_rate_Medium
138251,R. Foster,0.35,LB,65,65,Richard Foster,St. Johnstone FC,1618,31,Scottish Premiership,7/31/85,176,73,Scotland,350000,2000,613000.0,83,25,57,60,60,71,1,2,3,56,17,64,62,18,57,53,48,53,53,81,84,81,64,77,49,80,78,70,21,61,56,19,55,29,56,57,63,60,8,15,11,12,6,46.0,52.0,49.0,52.0,54.0,56.0,60.0,62.0,64.0,63.0,46.0,52.0,49.0,52.0,54.0,56.0,60.0,62.0,64.0,63.0,46.0,49.0,52.0,54.0,60.0,62.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,0,0,1,1,0,0,0,0,1
187588,I. Ediev,0.475,LB,65,66,Ismail Ediev,FC SKA-Energiya Khabarovsk,1653,29,Russian Premier League,2/16/88,185,80,Russia,475000,6000,772000.0,67,44,56,56,64,67,1,2,3,56,39,56,56,45,52,52,57,58,59,66,67,58,70,63,49,63,62,72,52,62,66,24,55,55,57,65,66,63,7,11,10,8,9,51.0,53.0,52.0,53.0,56.0,55.0,63.0,64.0,63.0,62.0,51.0,53.0,52.0,53.0,56.0,55.0,63.0,64.0,63.0,62.0,51.0,52.0,53.0,56.0,63.0,64.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,1,0,0,0,0,0,0,0,0,1,1,0,False,False,False,False,False,False,0,1,0,0,0,1,0,0,1
207644,N. Tkalčić,0.575,LB,65,65,Nikola Tkalčić,IFK Norrköping,1822,27,Swedish Allsvenskan,12/3/89,175,70,Croatia,575000,2000,719000.0,86,52,60,65,55,72,1,2,2,66,41,52,60,49,64,62,65,59,62,86,86,74,64,79,72,69,87,62,58,79,51,56,51,44,52,53,57,63,9,15,7,11,9,59.0,63.0,61.0,60.0,60.0,64.0,61.0,59.0,64.0,65.0,59.0,63.0,61.0,60.0,60.0,64.0,61.0,59.0,64.0,65.0,59.0,61.0,60.0,60.0,61.0,59.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,False,False,False,1,False,False,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,0,0,1,1,0,0,1,0,0
222830,F. Grillo,0.575,CB,65,69,Fausto Grillo,Vélez Sarsfield,1645,24,Argentinian Superliga,2/20/93,181,78,Argentina,575000,4000,877000.0,74,36,48,62,65,69,1,2,3,48,33,67,55,43,63,38,39,31,57,72,76,72,62,65,32,84,73,70,36,59,63,50,53,48,41,65,66,65,7,16,10,13,14,52.0,56.0,54.0,54.0,54.0,57.0,59.0,65.0,64.0,63.0,52.0,56.0,54.0,54.0,54.0,57.0,59.0,65.0,64.0,63.0,52.0,54.0,54.0,54.0,59.0,65.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,0,0,0,0,0,0,0,1,1,0,False,False,False,False,False,False,0,1,0,0,0,1,0,0,1
138830,D. Lewington,0.21,LB,65,65,Dean Lewington,Milton Keynes Dons,1658,33,English League One,5/18/84,183,70,England,210000,4000,368000.0,49,34,59,58,65,79,1,2,2,59,22,57,61,18,51,52,63,60,63,51,48,72,70,55,51,64,79,84,47,70,63,56,54,22,69,59,74,70,7,12,16,14,14,51.0,54.0,53.0,55.0,60.0,56.0,66.0,67.0,64.0,64.0,51.0,54.0,53.0,55.0,60.0,56.0,66.0,67.0,64.0,64.0,51.0,53.0,55.0,60.0,66.0,67.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,0,1,0,0,0,1,0,0,1
197819,Z. Loyd,0.425,LB,65,65,Zach Loyd,Atlanta United FC,1706,29,USA Major League Soccer,7/18/87,178,76,United States,425000,3000,638000.0,67,48,55,58,64,63,1,2,4,56,44,59,60,51,54,53,49,55,58,66,68,68,62,72,52,74,53,65,53,70,65,56,46,43,65,65,65,65,16,11,13,9,10,56.0,57.0,56.0,56.0,56.0,57.0,61.0,64.0,62.0,61.0,56.0,57.0,56.0,56.0,56.0,57.0,61.0,64.0,62.0,61.0,56.0,56.0,56.0,56.0,61.0,64.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,1,0,0,0,0,0,0,0,0,1,1,0,False,False,False,False,False,False,0,0,1,0,0,1,0,0,1
226174,D. Payne,0.65,LB,65,72,Desevio Payne,Excelsior,1573,21,Holland Eredivisie,11/30/95,182,73,United States,650000,2000,1100000.0,71,34,51,57,66,67,1,2,3,63,32,52,57,29,63,33,38,46,44,66,75,67,58,56,36,65,72,66,35,65,61,46,42,41,58,66,70,73,16,7,10,13,10,48.0,53.0,50.0,51.0,52.0,55.0,59.0,64.0,64.0,64.0,48.0,53.0,50.0,51.0,52.0,55.0,59.0,64.0,64.0,64.0,48.0,50.0,51.0,52.0,59.0,64.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,0,0,1,0,0,1,0,0,1
232156,M. Honsak,0.8,LM,65,73,Mathias Honsak,SCR Altach,1642,20,Austrian Bundesliga,12/20/96,188,78,Austria,800000,7000,0.0,80,53,59,64,49,63,1,3,3,64,52,56,62,38,64,50,47,51,67,77,83,69,53,51,57,65,65,68,55,48,48,62,61,41,48,50,46,48,5,9,7,11,12,60.0,64.0,62.0,62.0,59.0,64.0,55.0,54.0,58.0,59.0,60.0,64.0,62.0,62.0,59.0,64.0,55.0,54.0,58.0,59.0,60.0,62.0,62.0,59.0,55.0,54.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,0,0,0,0,0,1,0,0,1,0,False,False,False,False,False,False,0,1,0,0,0,1,0,0,1
236947,J. Torunarigha,1.0,LB,65,80,Jordan Torunarigha,Hertha BSC Berlin,1451,19,German Bundesliga,8/7/97,189,77,Germany,1000000,4000,2400000.0,72,34,46,47,64,66,1,2,2,31,33,66,57,22,42,34,25,51,51,69,75,54,56,52,45,64,52,76,25,58,58,31,47,42,62,64,67,63,5,7,13,5,11,48.0,47.0,47.0,48.0,50.0,48.0,58.0,64.0,59.0,56.0,48.0,47.0,47.0,48.0,50.0,48.0,58.0,64.0,59.0,56.0,48.0,47.0,48.0,50.0,58.0,64.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,0,0,0,0,0,0,0,1,1,0,False,False,False,False,False,False,0,1,0,0,0,1,0,0,1
208806,M. Fox,0.65,LB,65,72,Morgan Fox,Sheffield Wednesday,1630,23,English Championship,9/21/93,185,78,Wales,650000,11000,1400000.0,62,43,55,58,64,72,1,2,3,64,39,60,61,34,56,48,29,54,58,64,61,56,61,71,59,80,76,74,38,59,62,40,43,39,59,65,66,64,8,11,10,7,13,53.0,54.0,52.0,52.0,56.0,57.0,62.0,64.0,64.0,64.0,53.0,54.0,52.0,52.0,56.0,57.0,62.0,64.0,64.0,64.0,53.0,52.0,52.0,56.0,62.0,64.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,0,1,0,0,0,1,0,0,1
203705,M. Viler,0.0,LB,65,65,Mitja Viler,0,1723,30,0,9/1/86,181,78,Slovenia,0,0,0.0,71,47,61,63,60,67,1,2,3,66,38,56,63,44,61,67,47,57,64,70,71,71,63,65,57,74,75,70,58,49,59,48,58,44,49,62,61,59,8,10,9,7,12,56.0,60.0,58.0,59.0,60.0,61.0,62.0,61.0,64.0,64.0,56.0,60.0,58.0,59.0,60.0,61.0,62.0,61.0,64.0,64.0,56.0,58.0,59.0,60.0,62.0,61.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,0,1,0,0,0,1,0,0,1
203751,C. Townsend,0.575,LB,65,69,Conor Townsend,Scunthorpe United,1673,24,English League One,3/4/93,183,73,England,575000,3000,1000000.0,67,44,60,64,64,65,1,2,3,63,43,49,59,41,63,64,62,56,62,66,68,67,62,74,45,65,75,66,41,49,63,56,61,52,57,66,67,63,1,1,1,1,1,54.0,59.0,57.0,59.0,60.0,61.0,62.0,62.0,64.0,65.0,54.0,59.0,57.0,59.0,60.0,61.0,62.0,62.0,64.0,65.0,54.0,57.0,59.0,60.0,62.0,62.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,0,1,0,0,0,1,0,0,1
180293,Park Won Jae,0.21,LB,65,65,Won Jae Park,Jeonbuk Hyundai Motors,1751,33,Korean K League Classic,5/28/84,175,69,Korea Republic,210000,3000,273000.0,78,39,58,51,62,73,1,3,3,59,24,49,58,63,35,55,34,53,61,65,88,83,62,80,47,79,65,76,54,76,62,52,65,47,62,63,64,65,14,16,8,13,16,51.0,54.0,53.0,55.0,57.0,56.0,62.0,65.0,64.0,63.0,51.0,54.0,53.0,55.0,57.0,56.0,62.0,65.0,64.0,63.0,51.0,53.0,55.0,57.0,62.0,65.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,0,1,0,1,0,0,0,1,0
215211,B. Cargill,0.85,LB,65,77,Baily Cargill,Fleetwood Town,1437,21,English League One,7/5/95,189,87,England,850000,11000,0.0,60,29,47,57,65,66,1,2,3,37,30,69,63,21,60,29,30,52,54,63,57,57,54,51,26,59,56,76,28,55,60,35,34,39,45,64,69,64,7,7,9,13,9,47.0,49.0,47.0,49.0,52.0,51.0,59.0,64.0,59.0,58.0,47.0,49.0,47.0,49.0,52.0,51.0,59.0,64.0,59.0,58.0,47.0,47.0,49.0,52.0,59.0,64.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,0,0,0,0,0,0,0,1,1,0,False,False,False,False,False,False,0,1,0,0,0,1,1,0,0
215160,F. Angileri,0.725,RM,65,70,Fabrizio Angileri,Godoy Cruz,1628,23,Argentinian Superliga,3/15/94,184,84,Argentina,1000000,7000,1600000.0,72,58,61,67,37,67,1,2,3,72,62,42,63,54,72,61,43,56,63,73,72,62,60,57,64,54,82,75,44,33,31,54,56,65,57,38,39,37,8,8,11,9,8,61.0,64.0,62.0,62.0,59.0,66.0,51.0,45.0,53.0,57.0,61.0,64.0,62.0,62.0,59.0,66.0,51.0,45.0,53.0,57.0,61.0,62.0,62.0,59.0,51.0,45.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1,False,False,0,0,0,0,0,0,0,1,0,0,1,0,False,False,False,False,False,False,0,1,0,1,0,0,1,0,0
215148,M. Bíttolo,0.5,LM,65,66,Mariano Bíttolo,Albacete Balompié,1601,27,Spanish Segunda División,4/24/90,174,66,Argentina,500000,3000,813000.0,77,37,50,59,62,58,1,3,2,63,34,55,60,35,58,42,38,34,57,76,77,61,57,75,40,74,69,50,35,62,58,54,37,47,57,62,64,67,11,6,16,15,12,51.0,56.0,53.0,52.0,52.0,57.0,57.0,61.0,64.0,63.0,51.0,56.0,53.0,52.0,52.0,57.0,57.0,61.0,64.0,63.0,51.0,53.0,52.0,52.0,57.0,61.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,0,0,0,0,0,1,0,0,1,0,False,False,False,False,False,False,0,1,0,0,0,1,0,0,1
181462,D. Carney,0.325,LB,65,65,David Carney,Sydney FC,1800,33,Australian A-League,11/30/83,181,79,Australia,325000,3000,406000.0,66,62,61,65,57,64,1,3,2,68,57,44,59,46,65,76,59,51,63,64,67,62,66,74,66,71,81,57,72,59,56,66,63,57,68,57,61,60,15,7,6,12,13,61.0,64.0,63.0,63.0,62.0,64.0,60.0,58.0,62.0,64.0,61.0,64.0,63.0,63.0,62.0,64.0,60.0,58.0,62.0,64.0,61.0,63.0,63.0,62.0,60.0,58.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1,False,False,0,0,0,0,0,0,0,1,0,0,1,0,False,False,False,False,False,False,0,1,0,1,0,0,0,1,0
238988,M. Ullmann,0.725,LB,65,74,Maximilian Ullmann,LASK Linz,1637,21,Austrian Bundesliga,6/17/96,180,65,Austria,725000,4000,1200000.0,72,44,56,64,60,60,1,2,4,64,46,63,60,31,65,29,30,59,62,73,72,60,70,72,52,65,71,50,31,71,63,56,54,42,48,58,57,63,9,14,7,8,10,57.0,60.0,59.0,59.0,60.0,63.0,61.0,61.0,64.0,64.0,57.0,60.0,59.0,59.0,60.0,63.0,61.0,61.0,64.0,64.0,57.0,59.0,59.0,60.0,61.0,61.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,0,1,0,0,0,1,0,0,1
214809,S. Luna,0.4,CM,65,65,Sebastián Luna,Belgrano de Córdoba,1843,29,Argentinian Superliga,12/25/87,178,78,Argentina,400000,4000,580000.0,76,64,62,65,58,69,1,2,2,72,59,43,55,59,64,69,76,49,62,76,76,72,73,64,64,64,75,79,78,36,61,60,68,53,49,63,55,56,15,15,13,11,8,63.0,66.0,64.0,64.0,62.0,65.0,60.0,59.0,64.0,65.0,63.0,66.0,64.0,64.0,62.0,65.0,60.0,59.0,64.0,65.0,63.0,64.0,64.0,62.0,60.0,59.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,1,False,False,1,0,0,0,0,0,1,0,0,0,1,0,False,False,False,False,False,False,0,0,1,0,0,1,0,0,1
214364,F. Álvarez,0.625,LB,65,71,Felipe Álvarez,Independiente Medellín,1687,24,Colombian Primera A,2/9/93,170,65,Colombia,625000,1000,1000000.0,78,40,54,57,60,72,1,2,3,60,29,50,61,27,52,45,51,56,57,77,79,70,62,68,68,71,74,70,37,76,63,54,39,45,58,55,63,66,15,15,8,10,14,54.0,55.0,54.0,53.0,55.0,58.0,61.0,63.0,64.0,64.0,54.0,55.0,54.0,53.0,55.0,58.0,61.0,63.0,64.0,64.0,54.0,54.0,53.0,55.0,61.0,63.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,0,1,0,0,0,1,0,0,1
232849,R. Ogawa,0.8,LB,65,76,Ryoya Ogawa,F.C. Tokyo,1643,20,Japanese J1 League,11/24/96,180,78,Japan,800000,2000,1200000.0,79,46,54,57,62,68,1,2,2,62,45,50,58,41,53,44,43,55,56,81,78,73,60,61,47,48,74,72,50,57,64,44,42,47,63,64,62,63,9,9,9,9,13,54.0,57.0,54.0,54.0,55.0,58.0,61.0,61.0,64.0,64.0,54.0,57.0,54.0,54.0,55.0,58.0,61.0,61.0,64.0,64.0,54.0,54.0,54.0,55.0,61.0,61.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,0,1,0,0,1,0,1,0,0
205596,J. Husband,0.6,LB,65,70,James Husband,Norwich City,1605,23,English Championship,1/3/94,179,65,England,600000,8000,1200000.0,69,42,52,63,63,63,1,2,3,62,49,54,54,36,63,34,32,49,65,70,69,61,56,67,34,60,73,61,33,54,62,60,49,43,56,64,65,65,8,10,14,14,15,55.0,59.0,57.0,57.0,57.0,60.0,60.0,61.0,64.0,64.0,55.0,59.0,57.0,57.0,57.0,60.0,60.0,61.0,64.0,64.0,55.0,57.0,57.0,57.0,60.0,61.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,0,1,0,1,0,0,0,0,1
203823,T. Bertels,0.4,LM,65,65,Thomas Bertels,SC Paderborn 07,1737,30,German 3. Liga,11/5/86,193,83,Germany,400000,1000,580000.0,69,56,58,58,60,76,1,2,2,68,51,67,63,55,58,43,50,54,60,66,72,51,65,46,71,53,82,77,52,72,58,56,47,60,65,54,65,61,16,9,10,10,15,61.0,60.0,59.0,57.0,59.0,61.0,62.0,64.0,64.0,65.0,61.0,60.0,59.0,57.0,59.0,61.0,62.0,64.0,64.0,65.0,61.0,59.0,57.0,59.0,62.0,64.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,0,0,0,0,0,1,0,0,1,0,False,False,False,False,False,False,0,1,0,0,0,1,0,0,1
203842,M. Fitzgerald,0.45,LB,65,65,Michael Fitzgerald,Kawasaki Frontale,1522,28,Japanese J1 League,9/17/88,185,82,Japan,450000,3000,563000.0,62,41,49,52,64,76,1,2,3,51,37,61,56,22,45,23,29,54,56,63,61,76,55,47,51,47,75,85,45,60,58,41,40,33,52,66,67,64,14,7,11,15,7,51.0,50.0,49.0,50.0,53.0,52.0,60.0,64.0,61.0,60.0,51.0,50.0,49.0,50.0,53.0,52.0,60.0,64.0,61.0,60.0,51.0,49.0,50.0,53.0,60.0,64.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,0,0,0,0,0,0,0,1,1,0,False,False,False,False,False,False,0,0,1,0,0,1,0,0,1
210806,W. Suwayyid,0.4,LB,65,65,Wesam Saleh Suwayyid,Al Faisaly,1767,29,Saudi Professional League,11/29/87,179,71,Saudi Arabia,400000,7000,660000.0,79,50,62,59,56,78,1,2,3,64,46,43,65,41,55,51,43,66,58,80,78,73,63,68,67,74,90,70,44,85,62,52,59,50,62,55,56,58,9,11,8,16,7,57.0,60.0,58.0,59.0,61.0,63.0,64.0,61.0,64.0,65.0,57.0,60.0,58.0,59.0,61.0,63.0,64.0,61.0,64.0,65.0,57.0,58.0,59.0,61.0,64.0,61.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,0,1,0,1,0,0,1,0,0
233105,K. Dougall,0.6,LB,65,69,Kenneth Dougall,Sparta Rotterdam,1664,24,Holland Eredivisie,5/7/93,182,79,Australia,600000,3000,915000.0,69,42,60,63,61,69,1,2,4,55,37,48,67,35,63,37,40,62,63,74,65,64,64,65,50,66,75,67,45,68,61,56,63,33,62,58,68,62,15,9,10,10,9,55.0,60.0,59.0,61.0,63.0,62.0,64.0,62.0,63.0,64.0,55.0,60.0,59.0,61.0,63.0,62.0,64.0,62.0,63.0,64.0,55.0,59.0,61.0,63.0,64.0,62.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,0,0,0,0,0,0,1,0,1,0,1,0,False,False,False,False,False,False,0,0,1,0,0,1,0,0,1
216011,C. Villanueva,0.21,RB,65,65,Cristian Villanueva,Bahía Blanca,1595,33,Argentinian Superliga,12/25/83,179,71,Argentina,210000,3000,305000.0,60,29,54,65,67,71,1,2,3,64,29,62,59,28,67,31,29,56,65,67,54,56,68,63,27,82,54,77,22,74,63,51,44,35,60,70,68,70,7,14,12,13,14,51.0,56.0,53.0,55.0,57.0,58.0,64.0,68.0,64.0,64.0,51.0,56.0,53.0,55.0,57.0,58.0,64.0,68.0,64.0,64.0,51.0,53.0,55.0,57.0,64.0,68.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,0,False,False,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,0,0,1,0,0,1,1,0,0
